Zeit	Kanal A
(s)	(mV)

-9.99927015	0.00000000
-9.99926995	0.00000000
-9.99926975	9.47342500
-9.99926955	4.73671200
-9.99926935	4.73671200
-9.99926915	4.73671200
-9.99926895	4.73671200
-9.99926875	4.73671200
-9.99926855	9.47342500
-9.99926835	14.22552000
-9.99926815	9.47342500
-9.99926795	18.96223000
-9.99926775	9.47342500
-9.99926755	9.47342500
-9.99926735	4.73671200
-9.99926715	14.22552000
-9.99926695	9.47342500
-9.99926675	9.47342500
-9.99926655	9.47342500
-9.99926635	9.47342500
-9.99926615	4.73671200
-9.99926595	4.73671200
-9.99926575	4.73671200
-9.99926555	9.47342500
-9.99926535	4.73671200
-9.99926515	14.22552000
-9.99926495	9.47342500
-9.99926475	14.22552000
-9.99926455	4.73671200
-9.99926435	4.73671200
-9.99926415	14.22552000
-9.99926395	9.47342500
-9.99926375	4.73671200
-9.99926355	9.47342500
-9.99926335	14.22552000
-9.99926315	4.73671200
-9.99926295	4.73671200
-9.99926275	0.00000000
-9.99926255	0.00000000
-9.99926235	4.73671200
-9.99926215	0.00000000
-9.99926195	4.73671200
-9.99926175	4.73671200
-9.99926155	14.22552000
-9.99926135	0.00000000
-9.99926115	4.73671200
-9.99926095	4.73671200
-9.99926075	4.73671200
-9.99926055	0.00000000
-9.99926035	4.73671200
-9.99926015	0.00000000
-9.99925995	0.00000000
-9.99925975	4.73671200
-9.99925955	4.73671200
-9.99925935	4.73671200
-9.99925915	-4.73671200
-9.99925895	0.00000000
-9.99925875	4.73671200
-9.99925855	4.73671200
-9.99925835	0.00000000
-9.99925815	-18.96223000
-9.99925795	0.00000000
-9.99925775	0.00000000
-9.99925755	-4.73671200
-9.99925735	4.73671200
-9.99925715	0.00000000
-9.99925695	4.73671200
-9.99925675	4.73671200
-9.99925655	-4.73671200
-9.99925635	0.00000000
-9.99925615	-4.73671200
-9.99925595	-4.73671200
-9.99925575	0.00000000
-9.99925555	0.00000000
-9.99925535	0.00000000
-9.99925515	-4.73671200
-9.99925495	-4.73671200
-9.99925475	4.73671200
-9.99925455	0.00000000
-9.99925435	-9.47342500
-9.99925415	0.00000000
-9.99925395	-9.47342500
-9.99925375	0.00000000
-9.99925355	0.00000000
-9.99925335	0.00000000
-9.99925315	-9.47342500
-9.99925295	-4.73671200
-9.99925275	0.00000000
-9.99925255	0.00000000
-9.99925235	-4.73671200
-9.99925215	0.00000000
-9.99925195	-4.73671200
-9.99925175	4.73671200
-9.99925155	18.96223000
-9.99925135	33.18774000
-9.99925115	47.41326000
-9.99925095	61.63877000
-9.99925075	66.37549000
-9.99925055	75.86429000
-9.99925035	85.35310000
-9.99925015	85.35310000
-9.99924995	94.82652000
-9.99924975	104.31530000
-9.99924955	104.31530000
-9.99924935	104.31530000
-9.99924915	99.57861000
-9.99924895	104.31530000
-9.99924875	109.05200000
-9.99924855	104.31530000
-9.99924835	109.05200000
-9.99924815	113.80410000
-9.99924795	128.02960000
-9.99924775	118.54080000
-9.99924755	118.54080000
-9.99924735	118.54080000
-9.99924715	123.27750000
-9.99924695	123.27750000
-9.99924675	128.02960000
-9.99924655	123.27750000
-9.99924635	132.76640000
-9.99924615	128.02960000
-9.99924595	123.27750000
-9.99924575	123.27750000
-9.99924555	132.76640000
-9.99924535	123.27750000
-9.99924515	128.02960000
-9.99924495	128.02960000
-9.99924475	123.27750000
-9.99924455	128.02960000
-9.99924435	137.50310000
-9.99924415	123.27750000
-9.99924395	123.27750000
-9.99924375	123.27750000
-9.99924355	123.27750000
-9.99924335	128.02960000
-9.99924315	132.76640000
-9.99924295	128.02960000
-9.99924275	118.54080000
-9.99924255	123.27750000
-9.99924235	123.27750000
-9.99924215	118.54080000
-9.99924195	118.54080000
-9.99924175	118.54080000
-9.99924155	123.27750000
-9.99924135	128.02960000
-9.99924115	123.27750000
-9.99924095	118.54080000
-9.99924075	123.27750000
-9.99924055	128.02960000
-9.99924035	118.54080000
-9.99924015	118.54080000
-9.99923995	123.27750000
-9.99923975	113.80410000
-9.99923955	113.80410000
-9.99923935	118.54080000
-9.99923915	123.27750000
-9.99923895	118.54080000
-9.99923875	123.27750000
-9.99923855	128.02960000
-9.99923835	118.54080000
-9.99923815	118.54080000
-9.99923795	123.27750000
-9.99923775	118.54080000
-9.99923755	113.80410000
-9.99923735	118.54080000
-9.99923715	113.80410000
-9.99923695	123.27750000
-9.99923675	113.80410000
-9.99923655	123.27750000
-9.99923635	128.02960000
-9.99923615	118.54080000
-9.99923595	113.80410000
-9.99923575	109.05200000
-9.99923555	113.80410000
-9.99923535	113.80410000
-9.99923515	118.54080000
-9.99923495	118.54080000
-9.99923475	113.80410000
-9.99923455	123.27750000
-9.99923435	123.27750000
-9.99923415	113.80410000
-9.99923395	128.02960000
-9.99923375	118.54080000
-9.99923355	104.31530000
-9.99923335	109.05200000
-9.99923315	118.54080000
-9.99923295	113.80410000
-9.99923275	113.80410000
-9.99923255	113.80410000
-9.99923235	109.05200000
-9.99923215	113.80410000
-9.99923195	118.54080000
-9.99923175	113.80410000
-9.99923155	109.05200000
-9.99923135	104.31530000
-9.99923115	104.31530000
-9.99923095	99.57861000
-9.99923075	118.54080000
-9.99923055	109.05200000
-9.99923035	109.05200000
-9.99923015	109.05200000
-9.99922995	104.31530000
-9.99922975	109.05200000
-9.99922955	104.31530000
-9.99922935	109.05200000
-9.99922915	109.05200000
-9.99922895	99.57861000
-9.99922875	99.57861000
-9.99922855	113.80410000
-9.99922835	94.82652000
-9.99922815	104.31530000
-9.99922795	109.05200000
-9.99922775	104.31530000
-9.99922755	99.57861000
-9.99922735	99.57861000
-9.99922715	90.08981000
-9.99922695	99.57861000
-9.99922675	99.57861000
-9.99922655	99.57861000
-9.99922635	94.82652000
-9.99922615	99.57861000
-9.99922595	90.08981000
-9.99922575	104.31530000
-9.99922555	99.57861000
-9.99922535	99.57861000
-9.99922515	99.57861000
-9.99922495	85.35310000
-9.99922475	99.57861000
-9.99922455	94.82652000
-9.99922435	90.08981000
-9.99922415	99.57861000
-9.99922395	85.35310000
-9.99922375	85.35310000
-9.99922355	85.35310000
-9.99922335	80.60101000
-9.99922315	90.08981000
-9.99922295	94.82652000
-9.99922275	90.08981000
-9.99922255	85.35310000
-9.99922235	99.57861000
-9.99922215	80.60101000
-9.99922195	85.35310000
-9.99922175	85.35310000
-9.99922155	85.35310000
-9.99922135	85.35310000
-9.99922115	90.08981000
-9.99922095	80.60101000
-9.99922075	90.08981000
-9.99922055	80.60101000
-9.99922035	80.60101000
-9.99922015	85.35310000
-9.99921995	80.60101000
-9.99921975	90.08981000
-9.99921955	80.60101000
-9.99921935	85.35310000
-9.99921915	85.35310000
-9.99921895	80.60101000
-9.99921875	85.35310000
-9.99921855	80.60101000
-9.99921835	80.60101000
-9.99921815	85.35310000
-9.99921795	75.86429000
-9.99921775	80.60101000
-9.99921755	71.12758000
-9.99921735	71.12758000
-9.99921715	80.60101000
-9.99921695	75.86429000
-9.99921675	80.60101000
-9.99921655	75.86429000
-9.99921635	75.86429000
-9.99921615	75.86429000
-9.99921595	75.86429000
-9.99921575	80.60101000
-9.99921555	80.60101000
-9.99921535	71.12758000
-9.99921515	75.86429000
-9.99921495	85.35310000
-9.99921475	71.12758000
-9.99921455	56.90206000
-9.99921435	75.86429000
-9.99921415	75.86429000
-9.99921395	85.35310000
-9.99921375	75.86429000
-9.99921355	66.37549000
-9.99921335	71.12758000
-9.99921315	71.12758000
-9.99921295	80.60101000
-9.99921275	71.12758000
-9.99921255	71.12758000
-9.99921235	66.37549000
-9.99921215	56.90206000
-9.99921195	61.63877000
-9.99921175	71.12758000
-9.99921155	66.37549000
-9.99921135	61.63877000
-9.99921115	66.37549000
-9.99921095	71.12758000
-9.99921075	61.63877000
-9.99921055	71.12758000
-9.99921035	71.12758000
-9.99921015	61.63877000
-9.99920995	71.12758000
-9.99920975	66.37549000
-9.99920955	61.63877000
-9.99920935	56.90206000
-9.99920915	52.14997000
-9.99920895	52.14997000
-9.99920875	61.63877000
-9.99920855	66.37549000
-9.99920835	52.14997000
-9.99920815	61.63877000
-9.99920795	56.90206000
-9.99920775	61.63877000
-9.99920755	61.63877000
-9.99920735	56.90206000
-9.99920715	61.63877000
-9.99920695	61.63877000
-9.99920675	61.63877000
-9.99920655	61.63877000
-9.99920635	52.14997000
-9.99920615	47.41326000
-9.99920595	52.14997000
-9.99920575	56.90206000
-9.99920555	52.14997000
-9.99920535	61.63877000
-9.99920515	56.90206000
-9.99920495	56.90206000
-9.99920475	61.63877000
-9.99920455	56.90206000
-9.99920435	61.63877000
-9.99920415	56.90206000
-9.99920395	61.63877000
-9.99920375	52.14997000
-9.99920355	56.90206000
-9.99920335	47.41326000
-9.99920315	56.90206000
-9.99920295	37.92445000
-9.99920275	52.14997000
-9.99920255	52.14997000
-9.99920235	37.92445000
-9.99920215	47.41326000
-9.99920195	52.14997000
-9.99920175	47.41326000
-9.99920155	47.41326000
-9.99920135	47.41326000
-9.99920115	47.41326000
-9.99920095	47.41326000
-9.99920075	47.41326000
-9.99920055	42.67655000
-9.99920035	42.67655000
-9.99920015	42.67655000
-9.99919995	56.90206000
-9.99919975	42.67655000
-9.99919955	42.67655000
-9.99919935	47.41326000
-9.99919915	42.67655000
-9.99919895	47.41326000
-9.99919875	47.41326000
-9.99919855	42.67655000
-9.99919835	47.41326000
-9.99919815	37.92445000
-9.99919795	42.67655000
-9.99919775	47.41326000
-9.99919755	52.14997000
-9.99919735	42.67655000
-9.99919715	42.67655000
-9.99919695	52.14997000
-9.99919675	37.92445000
-9.99919655	37.92445000
-9.99919635	37.92445000
-9.99919615	37.92445000
-9.99919595	37.92445000
-9.99919575	37.92445000
-9.99919555	33.18774000
-9.99919535	37.92445000
-9.99919515	37.92445000
-9.99919495	33.18774000
-9.99919475	37.92445000
-9.99919455	33.18774000
-9.99919435	37.92445000
-9.99919415	28.45103000
-9.99919395	33.18774000
-9.99919375	47.41326000
-9.99919355	33.18774000
-9.99919335	28.45103000
-9.99919315	33.18774000
-9.99919295	42.67655000
-9.99919275	33.18774000
-9.99919255	33.18774000
-9.99919235	37.92445000
-9.99919215	28.45103000
-9.99919195	33.18774000
-9.99919175	28.45103000
-9.99919155	23.69894000
-9.99919135	28.45103000
-9.99919115	28.45103000
-9.99919095	33.18774000
-9.99919075	28.45103000
-9.99919055	33.18774000
-9.99919035	28.45103000
-9.99919015	28.45103000
-9.99918995	28.45103000
-9.99918975	28.45103000
-9.99918955	28.45103000
-9.99918935	33.18774000
-9.99918915	28.45103000
-9.99918895	37.92445000
-9.99918875	33.18774000
-9.99918855	28.45103000
-9.99918835	18.96223000
-9.99918815	18.96223000
-9.99918795	37.92445000
-9.99918775	23.69894000
-9.99918755	28.45103000
-9.99918735	18.96223000
-9.99918715	28.45103000
-9.99918695	23.69894000
-9.99918675	23.69894000
-9.99918655	28.45103000
-9.99918635	28.45103000
-9.99918615	28.45103000
-9.99918595	28.45103000
-9.99918575	23.69894000
-9.99918555	23.69894000
-9.99918535	18.96223000
-9.99918515	28.45103000
-9.99918495	23.69894000
-9.99918475	18.96223000
-9.99918455	18.96223000
-9.99918435	14.22552000
-9.99918415	14.22552000
-9.99918395	18.96223000
-9.99918375	28.45103000
-9.99918355	33.18774000
-9.99918335	18.96223000
-9.99918315	14.22552000
-9.99918295	18.96223000
-9.99918275	18.96223000
-9.99918255	18.96223000
-9.99918235	18.96223000
-9.99918215	18.96223000
-9.99918195	14.22552000
-9.99918175	14.22552000
-9.99918155	18.96223000
-9.99918135	23.69894000
-9.99918115	14.22552000
-9.99918095	18.96223000
-9.99918075	14.22552000
-9.99918055	18.96223000
-9.99918035	9.47342500
-9.99918015	18.96223000
-9.99917995	18.96223000
-9.99917975	18.96223000
-9.99917955	4.73671200
-9.99917935	9.47342500
-9.99917915	9.47342500
-9.99917895	14.22552000
-9.99917875	18.96223000
-9.99917855	4.73671200
-9.99917835	9.47342500
-9.99917815	18.96223000
-9.99917795	14.22552000
-9.99917775	14.22552000
-9.99917755	18.96223000
-9.99917735	14.22552000
-9.99917715	14.22552000
-9.99917695	18.96223000
-9.99917675	9.47342500
-9.99917655	4.73671200
-9.99917635	9.47342500
-9.99917615	18.96223000
-9.99917595	9.47342500
-9.99917575	18.96223000
-9.99917555	4.73671200
-9.99917535	0.00000000
-9.99917515	9.47342500
-9.99917495	9.47342500
-9.99917475	4.73671200
-9.99917455	4.73671200
-9.99917435	4.73671200
-9.99917415	18.96223000
-9.99917395	9.47342500
-9.99917375	9.47342500
-9.99917355	4.73671200
-9.99917335	4.73671200
-9.99917315	4.73671200
-9.99917295	9.47342500
-9.99917275	9.47342500
-9.99917255	9.47342500
-9.99917235	0.00000000
-9.99917215	4.73671200
-9.99917195	9.47342500
-9.99917175	9.47342500
-9.99917155	-4.73671200
-9.99917135	14.22552000
-9.99917115	0.00000000
-9.99917095	9.47342500
-9.99917075	9.47342500
-9.99917055	9.47342500
-9.99917035	4.73671200
-9.99917015	4.73671200
-9.99916995	4.73671200
-9.99916975	9.47342500
-9.99916955	4.73671200
-9.99916935	4.73671200
-9.99916915	14.22552000
-9.99916895	9.47342500
-9.99916875	0.00000000
-9.99916855	0.00000000
-9.99916835	0.00000000
-9.99916815	4.73671200
-9.99916795	-4.73671200
-9.99916775	0.00000000
-9.99916755	0.00000000
-9.99916735	4.73671200
-9.99916715	-4.73671200
-9.99916695	4.73671200
-9.99916675	0.00000000
-9.99916655	-4.73671200
-9.99916635	-9.47342500
-9.99916615	-9.47342500
-9.99916595	4.73671200
-9.99916575	0.00000000
-9.99916555	0.00000000
-9.99916535	-4.73671200
-9.99916515	-4.73671200
-9.99916495	-9.47342500
-9.99916475	-4.73671200
-9.99916455	-9.47342500
-9.99916435	-9.47342500
-9.99916415	-4.73671200
-9.99916395	-9.47342500
-9.99916375	-4.73671200
-9.99916355	0.00000000
-9.99916335	0.00000000
-9.99916315	-4.73671200
-9.99916295	0.00000000
-9.99916275	-4.73671200
-9.99916255	0.00000000
-9.99916235	-9.47342500
-9.99916215	-9.47342500
-9.99916195	-14.22552000
-9.99916175	0.00000000
-9.99916155	0.00000000
-9.99916135	-9.47342500
-9.99916115	-9.47342500
-9.99916095	-9.47342500
-9.99916075	0.00000000
-9.99916055	-9.47342500
-9.99916035	-4.73671200
-9.99916015	-4.73671200
-9.99915995	-9.47342500
-9.99915975	-4.73671200
-9.99915955	-4.73671200
-9.99915935	-9.47342500
-9.99915915	-4.73671200
-9.99915895	-4.73671200
-9.99915875	-4.73671200
-9.99915855	-4.73671200
-9.99915835	0.00000000
-9.99915815	-14.22552000
-9.99915795	-9.47342500
-9.99915775	-9.47342500
-9.99915755	-9.47342500
-9.99915735	-14.22552000
-9.99915715	0.00000000
-9.99915695	-4.73671200
-9.99915675	-9.47342500
-9.99915655	-14.22552000
-9.99915635	-9.47342500
-9.99915615	-9.47342500
-9.99915595	-14.22552000
-9.99915575	-9.47342500
-9.99915555	-9.47342500
-9.99915535	-9.47342500
-9.99915515	-9.47342500
-9.99915495	-9.47342500
-9.99915475	-14.22552000
-9.99915455	0.00000000
-9.99915435	-9.47342500
-9.99915415	-18.96223000
-9.99915395	-23.69894000
-9.99915375	-18.96223000
-9.99915355	-23.69894000
-9.99915335	-18.96223000
-9.99915315	-23.69894000
-9.99915295	-18.96223000
-9.99915275	-14.22552000
-9.99915255	-18.96223000
-9.99915235	-18.96223000
-9.99915215	-14.22552000
-9.99915195	-4.73671200
-9.99915175	-14.22552000
-9.99915155	-18.96223000
-9.99915135	-14.22552000
-9.99915115	-14.22552000
-9.99915095	-14.22552000
-9.99915075	-18.96223000
-9.99915055	-14.22552000
-9.99915035	-14.22552000
-9.99915015	-18.96223000
-9.99914995	-9.47342500
-9.99914975	-18.96223000
-9.99914955	-18.96223000
-9.99914935	-4.73671200
-9.99914915	-18.96223000
-9.99914895	-18.96223000
-9.99914875	-23.69894000
-9.99914855	-18.96223000
-9.99914835	-28.45103000
-9.99914815	-28.45103000
-9.99914795	-14.22552000
-9.99914775	-14.22552000
-9.99914755	-23.69894000
-9.99914735	-9.47342500
-9.99914715	-14.22552000
-9.99914695	-28.45103000
-9.99914675	-23.69894000
-9.99914655	-28.45103000
-9.99914635	-23.69894000
-9.99914615	-18.96223000
-9.99914595	-18.96223000
-9.99914575	-14.22552000
-9.99914555	-14.22552000
-9.99914535	-9.47342500
-9.99914515	-23.69894000
-9.99914495	-23.69894000
-9.99914475	-28.45103000
-9.99914455	-23.69894000
-9.99914435	-18.96223000
-9.99914415	-28.45103000
-9.99914395	-23.69894000
-9.99914375	-23.69894000
-9.99914355	-28.45103000
-9.99914335	-18.96223000
-9.99914315	-18.96223000
-9.99914295	-18.96223000
-9.99914275	-23.69894000
-9.99914255	-18.96223000
-9.99914235	-23.69894000
-9.99914215	-23.69894000
-9.99914195	-18.96223000
-9.99914175	-18.96223000
-9.99914155	-28.45103000
-9.99914135	-28.45103000
-9.99914115	-14.22552000
-9.99914095	-33.18774000
-9.99914075	-23.69894000
-9.99914055	-14.22552000
-9.99914035	-28.45103000
-9.99914015	-18.96223000
-9.99913995	-28.45103000
-9.99913975	-18.96223000
-9.99913955	-28.45103000
-9.99913935	-28.45103000
-9.99913915	-33.18774000
-9.99913895	-23.69894000
-9.99913875	-23.69894000
-9.99913855	-33.18774000
-9.99913835	-28.45103000
-9.99913815	-28.45103000
-9.99913795	-18.96223000
-9.99913775	-18.96223000
-9.99913755	-28.45103000
-9.99913735	-28.45103000
-9.99913715	-28.45103000
-9.99913695	-23.69894000
-9.99913675	-23.69894000
-9.99913655	-33.18774000
-9.99913635	-28.45103000
-9.99913615	-33.18774000
-9.99913595	-14.22552000
-9.99913575	-33.18774000
-9.99913555	-37.92445000
-9.99913535	-33.18774000
-9.99913515	-37.92445000
-9.99913495	-28.45103000
-9.99913475	-23.69894000
-9.99913455	-23.69894000
-9.99913435	-33.18774000
-9.99913415	-28.45103000
-9.99913395	-28.45103000
-9.99913375	-28.45103000
-9.99913355	-28.45103000
-9.99913335	-28.45103000
-9.99913315	-23.69894000
-9.99913295	-23.69894000
-9.99913275	-28.45103000
-9.99913255	-37.92445000
-9.99913235	-23.69894000
-9.99913215	-33.18774000
-9.99913195	-23.69894000
-9.99913175	-37.92445000
-9.99913155	-37.92445000
-9.99913135	-33.18774000
-9.99913115	-33.18774000
-9.99913095	-33.18774000
-9.99913075	-37.92445000
-9.99913055	-23.69894000
-9.99913035	-23.69894000
-9.99913015	-28.45103000
-9.99912995	-28.45103000
-9.99912975	-37.92445000
-9.99912955	-28.45103000
-9.99912935	-33.18774000
-9.99912915	-37.92445000
-9.99912895	-33.18774000
-9.99912875	-37.92445000
-9.99912855	-33.18774000
-9.99912835	-42.67655000
-9.99912815	-33.18774000
-9.99912795	-37.92445000
-9.99912775	-37.92445000
-9.99912755	-33.18774000
-9.99912735	-33.18774000
-9.99912715	-37.92445000
-9.99912695	-33.18774000
-9.99912675	-37.92445000
-9.99912655	-33.18774000
-9.99912635	-37.92445000
-9.99912615	-37.92445000
-9.99912595	-33.18774000
-9.99912575	-42.67655000
-9.99912555	-37.92445000
-9.99912535	-37.92445000
-9.99912515	-33.18774000
-9.99912495	-37.92445000
-9.99912475	-28.45103000
-9.99912455	-33.18774000
-9.99912435	-33.18774000
-9.99912415	-37.92445000
-9.99912395	-37.92445000
-9.99912375	-47.41326000
-9.99912355	-37.92445000
-9.99912335	-47.41326000
-9.99912315	-37.92445000
-9.99912295	-28.45103000
-9.99912275	-37.92445000
-9.99912255	-42.67655000
-9.99912235	-37.92445000
-9.99912215	-28.45103000
-9.99912195	-37.92445000
-9.99912175	-37.92445000
-9.99912155	-33.18774000
-9.99912135	-33.18774000
-9.99912115	-33.18774000
-9.99912095	-37.92445000
-9.99912075	-33.18774000
-9.99912055	-33.18774000
-9.99912035	-37.92445000
-9.99912015	-42.67655000
-9.99911995	-42.67655000
-9.99911975	-37.92445000
-9.99911955	-42.67655000
-9.99911935	-42.67655000
-9.99911915	-47.41326000
-9.99911895	-37.92445000
-9.99911875	-42.67655000
-9.99911855	-33.18774000
-9.99911835	-28.45103000
-9.99911815	-33.18774000
-9.99911795	-37.92445000
-9.99911775	-33.18774000
-9.99911755	-33.18774000
-9.99911735	-33.18774000
-9.99911715	-52.14997000
-9.99911695	-42.67655000
-9.99911675	-42.67655000
-9.99911655	-42.67655000
-9.99911635	-42.67655000
-9.99911615	-42.67655000
-9.99911595	-42.67655000
-9.99911575	-47.41326000
-9.99911555	-42.67655000
-9.99911535	-42.67655000
-9.99911515	-42.67655000
-9.99911495	-33.18774000
-9.99911475	-37.92445000
-9.99911455	-47.41326000
-9.99911435	-37.92445000
-9.99911415	-37.92445000
-9.99911395	-47.41326000
-9.99911375	-42.67655000
-9.99911355	-37.92445000
-9.99911335	-37.92445000
-9.99911315	-37.92445000
-9.99911295	-42.67655000
-9.99911275	-42.67655000
-9.99911255	-33.18774000
-9.99911235	-37.92445000
-9.99911215	-42.67655000
-9.99911195	-42.67655000
-9.99911175	-47.41326000
-9.99911155	-37.92445000
-9.99911135	-56.90206000
-9.99911115	-56.90206000
-9.99911095	-47.41326000
-9.99911075	-47.41326000
-9.99911055	-52.14997000
-9.99911035	-42.67655000
-9.99911015	-42.67655000
-9.99910995	-42.67655000
-9.99910975	-37.92445000
-9.99910955	-47.41326000
-9.99910935	-42.67655000
-9.99910915	-56.90206000
-9.99910895	-52.14997000
-9.99910875	-52.14997000
-9.99910855	-42.67655000
-9.99910835	-47.41326000
-9.99910815	-47.41326000
-9.99910795	-52.14997000
-9.99910775	-47.41326000
-9.99910755	-47.41326000
-9.99910735	-52.14997000
-9.99910715	-47.41326000
-9.99910695	-42.67655000
-9.99910675	-47.41326000
